id,name,lga_id,status,created_at,updated_at,deleted_at
1486,MBAIKYASE,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1487,MBAIWARNYAM,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1488,MBAKE,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1489,MBANOR,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1490,MBATSEN,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1491,MBAVAA,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1492,MBAWAR,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1493,MBAYEGH/MBAIKYER,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1494,TSE-AGBERAGBA,128,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1495,ADIKPO METROPOLIS,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1496,LIEV  I,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1497,LIEV II,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1498,MBADURA,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1499,MBAGBA/MBAIKYAN,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1500,MBAIKYOR,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1501,MBAKETSA,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1502,MENEV,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1503,TONDOV I,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1504,TONDOV II,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1505,USAR,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1506,MBAYOO,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1507,YAAV,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1508,MOON,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1509,KUMAKWAGH,129,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1510,MBADYUL,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1511,MBAGBER,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1512,MBATER,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1513,MBAYAM,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1514,MBAVUUR,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1515,NENZEV,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1516,TOMBO,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1517,TURAN,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1518,UKEMBERGYA/ISWAREV,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1519,YONOV,130,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1520,AGAN,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1521,ANKPA/WADATA,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1522,BAR,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1523,CENTRAL/SOUTH MISSION,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1524,CLERKS/MARKET,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1525,FIIDI,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1526,MBALAGH,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1527,MODERN MARKET,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1528,NORTH BANK I,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1529,NORTH BANK II,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1530,WAILOMAYO,131,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1531,ADIKO,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1532,ADUM WEST,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1533,IKWOKWU,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1534,IRABI,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1535,ITOGO,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1536,OBARIKE,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1537,OBEKO,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1538,ODIAPA,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1539,OGORE,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1540,OKPOKWU,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1541,OKWUTUNGBE,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1542,ORIHI,132,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1543,AI-OODO I,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1544,AI-OODO II,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1545,AI-OONO I,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1546,AI-OONO II,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1547,AI-OONO III,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1548,EHAJE I,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1549,EHAJE II,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1550,ITABONO I,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1551,ITABONO II,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1552,OLACHAGBAHA,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1553,OROKAM I,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1554,OROKAM II,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1555,OROKAM III,133,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1556,ADOKPA,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1557,AINU,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1558,IBILLA,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1559,IDELLE,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1560,IYECHE,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1561,OBORU/OYE,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1562,OJU,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1563,OKPOKPO,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1564,OKWUDU,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1565,OWO,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1566,UKPA/AINU ETTE,134,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1567,AGADAGBA,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1568,AWUME EHAJE,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1569,AWUME ICHO,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1570,EHATOKPE,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1571,IDEKPA,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1572,OCHOBO,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1573,OGLEWU EHAJE,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1574,OGLEWU ICHO,135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1575,ONYAGEDE-EHAJE (ALLE),135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1576,ONYAGEDE ICHO (OGOLI),135,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1577,AMEJO,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1578,EKE,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1579,ICHAMA II,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1580,OJIGO,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1581,OJOGA,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1582,OKONOBO,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1583,OKPAILE/INGLE,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1584,OKPOGA CENTRAL,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1585,OKPOGA NORTH,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1586,OKPOGA SOUTH,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1587,OKPOGA WEST,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1588,UGBOKOLO,136,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1589,ADOKA-ICHO,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1590,ADOKA-HAJE,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1591,ALLAN,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1592,ENTEKPA,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1593,EWULO,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1594,OKETE,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1595,OTOBI,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1596,OTUKPO TOWN CENTRAL,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1597,OTUKPO TOWN EAST,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1598,OTUKPO TOWN WEST,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1599,UGBOJU-EHAJE,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1600,UGBOJU-ICHO,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1601,UGBOJU-OTAHE,137,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1602,MBAAJIR AKAA,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1603,MBAAYO,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1604,MBACHAVER IKYONDO,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1605,MBAIGBA,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1606,MBAIKYAA,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1607,MBAIKYO/MBAYIA,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1608,MBAKWAKEM,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1609,MBANYAGBER,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1610,SHITILE,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1611,TONGOV,138,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1612,ATERAYANGE,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1613,AZENDESHI,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1614,BORIKYO,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1615,ITYULUV,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1616,KENDEV,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1617,KUNDAV,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1618,LUMBUV,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1619,MBATIAN,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1620,MBAYENGE,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1621,MBAZUN,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1622,TSAAV,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1623,UGBAAM,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1624,UYAM,139,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1625,ATIRKYESE,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1626,IKOV,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1627,LESSEL,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1628,MBAAKA,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1629,MBAANYAM,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1630,MBAAWE,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1631,MBAGBA,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1632,MBAGWAZA,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1633,MBAKUHA,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1634,MBAYEGH,140,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1635,MBADEDE,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1636,MBATYOUGH,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1637,MBAGBAM,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1638,MBAGBERA,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1639,MBAJOR,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1640,MBAKAANGE,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1641,MBAKYAHA,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1642,NINGEV,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1643,TSAMBE,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1644,VANDEIKYA TOWNSHIP,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1645,MBANYUMANGBAGH,141,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1646,AREGE,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1647,BANOWA,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1648,FUGUWA,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1649,JABULLAM,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1650,KUDOKURGU,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1651,MALLAMFATORI KESSA,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1652,MALAM KAUNARI,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1653,YAU,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1654,YAWA KURA,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1655,YITUWA,142,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1656,ASKIRA EAST,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1657,CHUL / RUMIRGO,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1658,DILLE / HUYUM,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1659,HUSARA / TAMPUL,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1660,KOPA / MULTHAFU,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1661,LASSA,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1662,MUSSA,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1663,NGOHI,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1664,NGULDE,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1665,UDA / UVU,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1666,WAMDEO / GIWI,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1667,ZADAWA / HAUSARI,143,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1668,ANDARA / AJIRI /WULBA,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1669,BUDUWA / BULA CHIRABE,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1670,DIPCHARI / JERE / DAR-JAMAL / KOTEMBE,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1671,GULUMBA / JUKKURI / BATRA,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1672,KASUGULA,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1673,KUMSHE /NDUGUNO,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1674,LAWANTI / MALAM / MASTARI / ABBARAM,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1675,MARKA / MALGE / AMCHAKA,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1676,MBULIYA / GONIRI / SIRAJA,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1677,SABSABWA / SOYE/ BULONGU,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1678,SHEHURI / HAUSARI / MAIRI,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1679,WULBARI/NDINE/CHACHILE,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1680,YABIRI KURA/YABIRI GANA/CHONGOLO,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1681,ZANGERI/KASH  KASH,144,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1682,BALBAYA,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1683,BRIYEL,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1684,FIKAYEL,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1685,GAMADADI,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1686,JARA GOL,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1687,JARA DALI,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1688,LIMANTI,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1689,TELI,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1690,WUYO,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1691,ZARA,145,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1692,BURATAI,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1693,DADIN KOWA,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1694,DUGJA,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1695,GARUBULA,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1696,GUR,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1697,KENKEN,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1698,MANDARA GIRAU,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1699,MIRINGA,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1700,SULUMTHLA,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1701,YAWI,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1702,ZARAWUYAKU,146,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1703,CHIBOK GARU,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1704,CHIBOK LIKAMA,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1705,CHIBOK WUNTAKU,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1706,GATAMARWA,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1707,KAUTIKARI,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1708,KORONGILIM,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1709,KUBURMBULA,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1710,MBALALA,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1711,MBOA KURA,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1712,SHIKARKIR,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1713,PEMI,147,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1714,AJIGN (A),148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1715,AJIGN (B),148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1716,AZUR/MULTE/FORFOR,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1717,BEGO/YERWA/NGURNA,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1718,DAMBOA,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1719,GUMSURI/MISAKURBUDU,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1720,KAFA / MAFI,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1721,MULGWAI / KOPCHI,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1722,NGUDA / WUYARAM,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1723,WAWA / KOREDE,148,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1724,BOBOSHE,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1725,DIKWA,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1726,GAJIBO,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1727,UFAYE / GUJILE,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1728,MULIYE / JEMURI,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1729,MUDU / KAZA,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1730,MALLAM MAJA,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1731,NGUDORAM,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1732,MAGARTA / SHEFFRI,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1733,SOGOMA / AFUYE,149,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1734,ARDIMINI,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1735,DABIRA,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1736,FELO,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1737,GAMOWO,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1738,GAZABURE,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1739,GUBIO TOWN  I,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1740,GUBIO TOWN II,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1741,KINGOWA,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1742,NGETRA,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1743,ZOWO,150,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1744,ADUWA,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1745,GUDUMBALI EAST,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1746,GUDUMBALI WEST,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1747,GUWORAM,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1748,GUZAMALA EAST,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1749,GUZAMALA WEST,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1750,KINGARWA,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1751,MAIRARI,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1752,MODURI,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1753,WAMIRI,151,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1754,ASHIGASHIYA,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1755,BITA / IZGE,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1756,DURE / WALA / WARABE,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1757,GAVVA / AGAPALWA,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1758,GUDUF NAGADIYO,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1759,GWOZA TOWN GADAMAYO,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1760,GWOZA WAKANE / BULABULIN,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1761,HAMBAGDA/ LIMAN KARA/ NEW SETTLEMENT,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1762,JOHODE/CHIKIDE/KUGHUM,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1763,KIRAWA/JIMINI,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1764,KURANA BASSA/NGOSHE - SAMA'A,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1765,NGOSHE,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1766,PULKA/BOKKO,152,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1767,BILINGWI,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1768,DZAR/ VINADUM/ BIRNI/ DLANDI,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1769,GWANZANG  PUSDA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1770,HIZHI,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1771,KIDA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1772,KWAJAFFA/HANG,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1773,KWAYA-BUR/TANGA RUMTA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1774,MARAMA/KIDANG,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1775,PAMA/WHITAMBAYA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1776,PUBA/VIDAU/LOKOJA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1777,SAKWA/HEMA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1778,SHAFFA,153,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1779,ALAU,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1780,BALE GALTIMARI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1781,DALA LAWANTI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1782,DUSUMAN,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1783,GONGULONG,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1784,MAIMUSARI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1785,MASHAMARI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1786,NGUDAA/ADDAMARI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1787,OLD MAIDUGURI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1788,TUBA,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1789,MAIRI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1790,GOMARI,154,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1791,AFA/DIG/MAUDORI,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1792,BENISHEIKH,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1793,BORGOZO,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1794,DOGOMA / JALORI,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1795,DONGO,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1796,GALANGI,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1797,GUWO,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1798,KARAGAWARU,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1799,MAINOK,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1800,MARGUBA,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1801,NGAMDU,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1802,SHETTIMARI,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1803,TOBOLO,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1804,WAJIRO / BURGUMMA,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1805,WASSARAM,155,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1806,MOHOLO,156,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
1807,JILBE  'A',156,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
